01,01062,60,こむぎ　［即席めん類］　和風スタイル即席カップめん　油揚げ　,0,451,1887,5.0,10.9,-,20.1,19.4,9.08,7.15,2.27,6,56.6,-,1.3,0.6,1.9,7.4,2700,180,180,32,230,1.1,0.6,0.12,0.66,-,-,-,-,0,0,56,0,56,5,0.2,2.2,0.2,3.1,2.4,7,0.24,0.30,1.1,0.05,0.2,15,0.41,-,1,6.9,-,-,-,-,-,-,-,-,-,-,"別名： カップうどん
添付調味料等を含む　 "
01,01063,63,こむぎ　［マカロニ・スパゲッティ類］　マカロニ・スパゲッティ　乾　,0,379,1586,11.2,12.2,11.1,1.9,(1.7),(0.45),(0.17),(0.99),(0),73.9,73.5,0.7,2.0,2.7,0.8,1,200,18,55,130,1.4,1.5,0.28,0.82,0,63,1,53,(0),-,-,-,9,1,(0),0.3,0.2,0,0,(0),0.19,0.06,2.3,0.11,(0),13,0.66,4.0,(0),0,-,-,-,-,-,-,-,-,-,-,　 
01,01064,64,こむぎ　［マカロニ・スパゲッティ類］　マカロニ・スパゲッティ　ゆで　,0,165,692,60.5,5.4,4.9,0.9,(0.8),(0.21),(0.08),(0.47),(0),32.0,31.2,0.5,1.2,1.7,1.2,460,14,8,20,52,0.7,0.7,0.14,0.35,0,32,1,12,(0),-,-,-,(0),(0),(0),0.1,0.1,0,0,(0),0.06,0.03,0.6,0.02,(0),5,0.28,1.6,(0),1.2,-,-,-,-,-,-,-,-,-,220,1.5 %食塩水でゆでた場合　 
01,01149,65,こむぎ　［マカロニ・スパゲッティ類］　生パスタ　生　,0,247,1032,42.0,7.8,7.3,1.9,1.7,0.40,0.44,0.76,(0),46.9,46.1,0.8,0.7,1.5,1.4,470,76,12,18,73,0.5,0.5,0.12,0.32,-,-,-,-,(0),(0),(0),(0),(0),(0),-,0.1,Tr,0.2,Tr,(0),0.05,0.04,1.1,0.05,(0),9,0.27,-,(0),1.2,-,-,-,-,-,-,-,-,-,-,"デュラム小麦100 %以外のものも含む
ビタミンB2無添加のもの　 "
01,01065,66,こむぎ　［ふ類］　生ふ　　,0,163,682,60.0,12.7,(11.7),0.8,(0.7),(0.18),(0.07),(0.41),(0),26.2,-,0.2,0.3,0.5,0.3,7,30,13,18,60,1.3,1.8,0.25,1.04,-,-,-,-,(0),-,-,-,(0),(0),(0),Tr,0.1,Tr,Tr,(0),0.08,0.03,0.5,0.02,(0),7,0.12,-,(0),0,-,-,-,-,-,-,-,-,-,-,　 
01,01066,67,こむぎ　［ふ類］　焼きふ　釜焼きふ　,0,385,1611,11.3,28.5,26.3,2.7,(2.3),(0.62),(0.24),(1.37),(0),56.9,-,1.1,2.6,3.7,0.6,6,120,33,43,130,3.3,2.2,0.32,-,-,-,-,-,(0),-,-,-,(0),(0),(0),0.5,0.4,2.6,2.3,(0),0.16,0.07,3.5,0.08,(0),16,0.58,-,(0),0,-,-,-,-,-,-,-,-,-,-,平釜焼きふ（小町ふ、切りふ、おつゆふ等）及び型釜焼きふ（花ふ等）　 
01,01067,68,こむぎ　［ふ類］　焼きふ　板ふ　,0,379,1586,12.5,25.6,(23.6),3.3,(2.9),(0.76),(0.29),(1.68),(0),57.3,-,1.5,2.3,3.8,1.3,190,220,31,90,220,4.9,2.9,0.49,1.54,-,-,-,-,(0),-,-,-,(0),(0),(0),0.6,0.5,0.6,0.6,(0),0.20,0.08,3.6,0.16,(0),22,0.79,-,(0),0.5,-,-,-,-,-,-,-,-,-,-,　 
01,01068,69,こむぎ　［ふ類］　焼きふ　車ふ　,0,387,1619,11.4,30.2,(27.8),3.4,(2.9),(0.78),(0.30),(1.73),(0),54.2,-,1.1,1.5,2.6,0.8,110,130,25,53,130,4.2,2.7,0.42,1.23,-,-,-,-,(0),-,-,-,(0),(0),(0),0.4,0.4,0,0,(0),0.12,0.07,2.9,0.07,(0),11,0.47,-,(0),0.3,-,-,-,-,-,-,-,-,-,-,　 
01,01070,70,こむぎ　［その他］　小麦はいが　　,0,426,1782,3.6,32.0,25.9,11.6,10.4,1.84,1.65,6.50,(0),48.3,29.6,0.7,13.6,14.3,4.5,3,1100,42,310,1100,9.4,15.9,0.89,-,-,-,-,-,(0),0,61,4,63,5,(0),28.3,10.8,0,0,2,1.82,0.71,4.2,1.24,(0),390,1.34,-,(0),0,-,-,-,-,-,-,-,-,-,-,試料： 焙焼品　 
01,01071,71,こむぎ　［その他］　小麦たんぱく　粉末状　,0,437,1828,6.5,72.0,69.7,9.7,(6.7),(1.34),(0.82),(4.25),(0),10.6,-,0.5,1.9,2.4,1.2,60,90,75,75,180,6.6,5.0,0.75,2.67,-,-,-,-,(0),-,-,-,12,1,(0),1.1,1.1,0,0,(0),0.03,0.12,3.5,0.10,(0),34,0.61,-,0,0.2,-,-,-,-,-,-,-,-,-,-,　 
01,01072,72,こむぎ　［その他］　小麦たんぱく　粒状　,0,111,464,76.0,20.0,(19.4),2.0,(1.4),(0.28),(0.17),(0.88),(0),1.8,-,0,0.4,0.4,0.2,36,3,14,16,54,1.8,1.4,0.22,0.62,-,-,-,-,(0),0,0,0,0,(0),(0),0.5,0.5,0,0,(0),0.02,0.01,1.2,0.01,(0),5,0,-,(0),0.1,-,-,-,-,-,-,-,-,-,-,試料： 冷凍品　 
01,01073,73,こむぎ　［その他］　小麦たんぱく　ペースト状　,0,159,665,66.0,25.0,(24.2),4.1,(2.8),(0.57),(0.35),(1.80),(0),3.9,-,0,0.5,0.5,1.0,230,39,30,54,160,3.0,2.4,0.36,1.57,-,-,-,-,(0),0,6,0,6,1,(0),1.7,1.1,0.4,0.1,(0),0.20,0.03,2.7,0.04,(0),17,0.45,-,(0),0.6,-,-,-,-,-,-,-,-,-,-,試料： 冷凍品　 
01,01074,74,こむぎ　［その他］　ぎょうざの皮　　,0,291,1218,32.0,9.3,(8.4),1.4,(1.2),(0.32),(0.13),(0.71),0,57.0,(60.4),1.0,1.2,2.2,0.3,2,64,16,18,60,0.8,0.6,0.12,0.28,-,-,-,-,(0),-,-,-,(0),(0),(0),0.2,0.2,0,0,0,0.08,0.04,0.7,0.06,(0),12,0.61,-,0,0,-,-,-,-,-,-,-,-,-,-,　 
01,01075,75,こむぎ　［その他］　しゅうまいの皮　　,0,295,1234,31.1,8.3,(7.5),1.4,(1.2),(0.32),(0.13),(0.71),(0),58.9,(61.2),1.0,1.2,2.2,0.3,2,72,16,17,60,0.6,0.5,0.10,0.28,-,-,-,-,(0),-,-,-,(0),(0),(0),0.2,0.1,0,0,(0),0.09,0.04,0.6,0.05,(0),9,0.50,-,0,0,-,-,-,-,-,-,-,-,-,-,　 
01,01076,76,こむぎ　［その他］　ピザ生地　,0,268,1121,35.3,9.1,-,3.0,2.7,0.49,0.70,1.37,(0),51.1,(53.2),0.8,1.5,2.3,1.5,510,91,13,22,77,0.8,0.6,0.09,0.50,-,-,-,-,(0),0,0,0,0,(0),(0),0.3,0.2,0.4,0.2,(0),0.15,0.11,1.0,0.05,(0),20,0.54,-,(0),1.3,-,-,-,-,-,-,-,-,-,-,別名： ピザクラスト　 
01,01069,77,こむぎ　［その他］　ちくわぶ　　,0,171,715,60.4,7.1,(6.5),1.2,(1.0),(0.28),(0.11),(0.61),(0),31.1,-,0.6,0.9,1.5,0.2,1,3,8,6,31,0.5,0.2,0.07,0.08,-,-,-,-,(0),-,-,-,(0),(0),(0),Tr,Tr,0,0,(0),0.01,0.02,0.3,0.01,(0),4,0.25,-,(0),0,-,-,-,-,-,-,-,-,-,-,　 
01,01077,78,こむぎ　［その他］　パン粉　生　,0,280,1172,35.0,11.0,(8.9),5.1,(4.8),(2.20),(1.34),(1.01),(0),47.6,(51.5),1.2,1.8,3.0,1.3,350,110,25,29,97,1.1,0.7,0.15,0.47,-,-,-,-,(0),0,3,0,3,Tr,(0),0.3,0.2,0.4,0.3,(Tr),0.11,0.02,1.2,0.05,(0),40,0.41,-,(0),0.9,-,-,-,-,-,-,-,-,-,-,　 
01,01078,79,こむぎ　［その他］　パン粉　半生　,0,319,1335,26.0,12.5,(10.1),5.8,(5.4),(2.51),(1.52),(1.14),(0),54.3,(58.7),1.4,2.1,3.5,1.4,400,130,28,34,110,1.2,0.8,0.17,0.53,-,-,-,-,(0),0,4,0,4,Tr,(0),0.4,0.2,0.4,0.3,(Tr),0.13,0.03,1.4,0.06,(0),46,0.47,-,(0),1.0,-,-,-,-,-,-,-,-,-,-,　 
01,01079,80,こむぎ　［その他］　パン粉　乾燥　,0,373,1561,13.5,14.6,(11.8),6.8,(6.4),(2.94),(1.78),(1.34),(0),63.4,(68.6),1.6,2.4,4.0,1.7,460,150,33,39,130,1.4,0.9,0.20,0.62,-,-,-,-,(0),0,4,0,4,Tr,(0),0.4,0.2,0.5,0.4,(0),0.15,0.03,1.6,0.07,(0),54,0.54,-,(0),1.2,-,-,-,-,-,-,-,-,-,-,　 
01,01150,81,こむぎ　［その他］　冷めん　生　,0,252,1055,36.4,3.9,3.3,0.7,0.6,0.18,0.09,0.25,(0),57.6,57.6,0.6,0.6,1.1,1.4,530,59,11,12,57,0.3,0.2,0.05,0.21,-,-,-,-,(0),(0),(0),(0),(0),(0),-,0,0,Tr,0,(0),0.04,Tr,0.4,0.02,(0),4,0.11,-,(0),1.3,-,-,-,-,-,-,-,-,-,-,　 
01,01080,82,こめ　［水稲穀粒］　玄米　　,0,353,1476,14.9,6.8,5.9,2.7,2.5,0.62,0.83,0.90,(0),74.3,78.4,0.7,2.3,3.0,1.2,1,230,9,110,290,2.1,1.8,0.27,2.06,Tr,3,0,64,(0),0,1,0,1,Tr,(0),1.2,0.1,0.1,0,(0),0.41,0.04,6.3,0.45,(0),27,1.37,6.0,(0),0,-,-,-,-,-,-,-,-,-,-,うるち米　 
01,01081,83,こめ　［水稲穀粒］　半つき米　　,0,356,1489,14.9,6.5,(5.6),1.8,(1.7),(0.45),(0.52),(0.61),(0),75.9,81.5,0.4,1.0,1.4,0.8,1,150,7,64,210,1.5,1.6,0.24,1.40,Tr,2,0,76,(0),(0),(0),(0),(0),(0),(0),0.8,Tr,0.1,0,(0),0.30,0.03,3.5,0.28,(0),18,1.00,3.5,(0),0,-,-,-,-,-,-,-,-,-,-,"うるち米
歩留り： 95～96 %　 "
01,01082,84,こめ　［水稲穀粒］　七分つき米　　,0,359,1502,14.9,6.3,(5.4),1.5,(1.4),(0.40),(0.41),(0.51),(0),76.6,83.3,0.2,0.7,0.9,0.6,1,120,6,45,180,1.3,1.5,0.23,1.05,0,2,Tr,73,(0),(0),(0),(0),(0),(0),(0),0.4,Tr,0,0,(0),0.24,0.03,1.7,0.20,(0),15,0.84,2.9,(0),0,-,-,-,-,-,-,-,-,-,-,"うるち米
歩留り： 92～94 %　 "
01,01083,85,こめ　［水稲穀粒］　精白米　うるち米　,0,358,1498,14.9,6.1,5.2,0.9,0.8,0.29,0.21,0.31,(0),77.6,83.1,Tr,0.5,0.5,0.4,1,89,5,23,95,0.8,1.4,0.22,0.81,0,2,0,69,(0),0,0,0,0,(0),(0),0.1,Tr,0,0,0,0.08,0.02,1.2,0.12,(0),12,0.66,1.4,(0),0,-,-,-,-,-,-,-,-,-,-,"うるち米
歩留り： 90～91 %　 "
01,01151,86,こめ　［水稲穀粒］　精白米　もち米　,0,359,1502,14.9,6.4,5.6,1.2,1.0,0.29,0.28,0.37,(0),77.2,77.6,(Tr),(0.5),(0.5),0.4,Tr,97,5,33,100,0.2,1.5,0.22,1.30,0,2,16,39,(0),(0),(0),(0),(0),(0),(0),(0.2),(0),(0),(0),(0),0.12,0.02,1.6,(0.12),(0),(12),(0.66),(1.4),(0),0,-,-,-,-,-,-,-,-,-,-,歩留り： 90～91%　 
01,01152,87,こめ　［水稲穀粒］　精白米　インディカ米　,0,369,1543,12.2,7.5,-,0.8,-,-,-,-,(0),79.1,-,0,0.4,0.4,0.4,1,69,5,19,90,0.6,1.5,0.21,0.92,-,-,-,-,(0),0,0,0,0,(0),(0),0.1,0,0,0,(0),0.06,0.02,1.1,0.08,(0),16,0.69,-,(0),0,-,-,-,-,-,-,-,-,-,-,歩留り： 90～91%　 
01,01084,88,こめ　［水稲穀粒］　はいが精米　　,0,357,1493,14.9,6.5,-,2.0,1.9,0.55,0.52,0.70,(0),75.8,79.4,0.3,1.0,1.3,0.7,1,150,7,51,150,0.9,1.6,0.22,1.54,0,2,Tr,57,(0),(0),(0),(0),(0),(0),(0),0.9,Tr,0.1,0,(0),0.23,0.03,3.1,0.22,(0),18,1.00,3.3,(0),0,-,-,-,-,-,-,-,-,-,-,"うるち米
歩留り： 91～93 %　 "
01,01153,89,こめ　［水稲穀粒］　発芽玄米　　,0,356,1488,14.9,6.5,5.4,3.3,2.8,0.70,1.01,0.95,(0),74.3,76.2,0.5,2.6,3.1,1.1,3,160,13,120,280,1.0,1.9,0.23,2.07,-,-,-,-,(0),(0),(0),(0),(0),(0),(0),1.2,0.1,0.2,0,0,0.35,0.02,4.9,0.34,(0),18,0.75,-,(0),0,-,-,-,-,-,-,-,-,-,-,"うるち米
試料： ビタミンB1強化品含む　 "
01,01085,90,こめ　［水稲めし］　玄米　　,0,165,690,60.0,2.8,2.4,1.0,(0.9),(0.23),(0.30),(0.33),(0),35.6,35.1,0.2,1.2,1.4,0.6,1,95,7,49,130,0.6,0.8,0.12,1.04,0,1,0,34,(0),0,0,0,0,(0),(0),0.5,Tr,0.1,0,(0),0.16,0.02,2.9,0.21,(0),10,0.65,2.5,(0),0,-,-,-,-,-,-,-,-,-,210,"うるち米
玄米47 g相当量を含む　 "
01,01086,91,こめ　［水稲めし］　半つき米　　,0,167,699,60.0,2.7,(2.2),0.6,(0.5),(0.15),(0.17),(0.20),(0),36.4,36.8,0.2,0.6,0.8,0.3,1,43,4,22,53,0.2,0.7,0.11,0.60,0,1,0,34,(0),(0),(0),(0),(0),(0),(0),0.2,Tr,0,0,(0),0.08,0.01,1.6,0.07,(0),6,0.35,1.2,(0),0,-,-,-,-,-,-,-,-,-,210,"うるち米
半つき米47 g相当量を含む　 "
01,01087,92,こめ　［水稲めし］　七分つき米　　,0,168,703,60.0,2.6,(2.1),0.5,(0.5),(0.13),(0.14),(0.17),(0),36.7,36.8,0.1,0.4,0.5,0.2,1,35,4,13,44,0.2,0.7,0.11,0.46,0,1,0,35,(0),(0),(0),(0),(0),(0),(0),0.1,0,0,0,(0),0.06,0.01,0.8,0.03,(0),5,0.26,0.9,(0),0,-,-,-,-,-,-,-,-,-,210,"うるち米
七分つき米47 g相当量を含む　 "
01,01088,93,こめ　［水稲めし］　精白米　うるち米　,0,168,703,60.0,2.5,2.0,0.3,(0.3),(0.10),(0.07),(0.10),(0),37.1,38.1,0,0.3,0.3,0.1,1,29,3,7,34,0.1,0.6,0.10,0.35,0,1,0,30,(0),0,0,0,0,(0),(0),Tr,Tr,0,0,(0),0.02,0.01,0.2,0.02,(0),3,0.25,0.5,(0),0,-,-,-,-,-,-,-,-,-,210,"うるち米
精白米47 g相当量を含む　 "
01,01154,94,こめ　［水稲めし］　精白米　もち米　,0,202,846,52.1,3.5,3.0,0.5,0.4,0.15,0.09,0.15,(0),43.9,45.6,(0),(0.4),(0.4),0.1,0,28,2,5,19,0.1,0.8,0.11,0.50,0,1,0,48,(0),(0),(0),(0),(0),(0),(0),(Tr),(0),(0),(0),(0),0.03,0.01,0.2,(0.02),(0),(4),(0.30),(0.5),(0),0,-,-,-,-,-,-,-,-,-,180,精白米55 g相当量を含む　 
01,01089,95,こめ　［水稲めし］　はいが精米　　,0,167,699,60.0,2.7,-,0.6,(0.6),(0.16),(0.15),(0.21),(0),36.4,37.9,0.2,0.6,0.8,0.3,1,51,5,24,68,0.2,0.7,0.10,0.68,0,1,1,28,(0),(0),(0),(0),(0),(0),(0),0.4,Tr,Tr,0,(0),0.08,0.01,0.8,0.09,(0),6,0.44,1.0,(0),0,-,-,-,-,-,-,-,-,-,210,"うるち米
はいが精白米47 g相当量を含む　 "
01,01155,96,こめ　［水稲めし］　発芽玄米　　,0,167,698,60.0,3.0,2.6,1.4,1.3,0.26,0.51,0.43,(0),35.0,33.2,0.2,1.6,1.8,0.5,1,68,6,53,130,0.4,0.9,0.11,0.93,-,-,-,-,(0),(0),(0),(0),(0),(0),(0),0.3,0,0.1,0,0,0.13,0.01,2.0,0.13,(0),6,0.36,-,(0),0,-,-,-,-,-,-,-,-,-,210,"うるち米
発芽玄米47 g相当量を含む
試料： ビタミンB1強化品含む　 "
01,01090,97,こめ　［水稲全かゆ］　玄米　　,0,70,293,83.0,1.2,(1.0),0.4,(0.4),(0.09),(0.12),(0.13),(0),15.2,(14.9),0.1,0.5,0.6,0.2,1,41,3,21,55,0.2,0.3,0.05,0.44,-,-,-,-,(0),0,0,0,0,(0),(0),0,0,0,0,(0),0.07,0.01,1.2,0.09,(0),4,0.28,-,(0),0,-,-,-,-,-,-,-,-,-,500,"うるち米
5倍かゆ
玄米20 g相当量を含む　 "
01,01091,98,こめ　［水稲全かゆ］　半つき米　　,0,71,297,83.0,1.1,(0.9),0.3,(0.3),(0.08),(0.09),(0.10),(0),15.5,(15.7),0.1,0.2,0.3,0.1,Tr,18,2,9,23,0.1,0.3,0.05,0.26,-,-,-,-,(0),(0),(0),(0),(0),(0),(0),0,0,0,0,0,0.03,Tr,0.7,0.03,(0),2,0.15,-,(0),0,-,-,-,-,-,-,-,-,-,500,"うるち米
5倍かゆ
半つき米20 g相当量を含む　 "
01,01092,99,こめ　［水稲全かゆ］　七分つき米　　,0,71,297,83.0,1.1,(0.9),0.2,(0.2),(0.05),(0.05),(0.07),(0),15.6,(15.6),Tr,0.2,0.2,0.1,Tr,15,2,6,19,0.1,0.3,0.04,0.19,-,-,-,-,(0),(0),(0),(0),(0),(0),(0),Tr,Tr,Tr,0,0,0.03,Tr,0.3,0.01,(0),2,0.11,-,(0),0,-,-,-,-,-,-,-,-,-,500,"うるち米
5倍かゆ
七分つき米20 g相当量を含む　 "
01,01093,100,こめ　［水稲全かゆ］　精白米　　,0,71,297,83.0,1.1,(0.9),0.1,(0.1),(0.03),(0.02),(0.03),(0),15.7,(16.2),0,0.1,0.1,0.1,Tr,12,1,3,14,Tr,0.3,0.04,0.15,0,0,0,13,(0),0,0,0,0,(0),(0),Tr,Tr,0,0,0,0.01,Tr,0.1,0.01,(0),1,0.11,0.3,(0),0,-,-,-,-,-,-,-,-,-,500,"うるち米
5倍かゆ
精白米20 g相当量を含む　 "
01,01094,101,こめ　［水稲五分かゆ］　玄米　　,0,35,146,91.5,0.6,(0.5),0.2,(0.2),(0.05),(0.06),(0.07),(0),7.6,(7.5),Tr,0.3,0.3,0.1,Tr,20,1,10,28,0.1,0.2,0.03,0.22,-,-,-,-,(0),0,0,0,0,(0),(0),0,0,0,0,0,0.03,Tr,0.6,0.05,(0),2,0.14,-,(0),0,-,-,-,-,-,-,-,-,-,1000,"うるち米
10倍かゆ
玄米10 g相当量を含む　 "
01,01095,102,こめ　［水稲五分かゆ］　半つき米　　,0,35,146,91.5,0.6,(0.5),0.1,(0.1),(0.03),(0.03),(0.03),(0),7.7,(7.8),Tr,0.1,0.1,0.1,Tr,9,1,5,11,Tr,0.2,0.02,0.13,-,-,-,-,(0),(0),(0),(0),(0),(0),(0),Tr,Tr,Tr,0,0,0.02,Tr,0.3,0.01,(0),1,0.07,-,(0),0,-,-,-,-,-,-,-,-,-,1000,"うるち米
10倍かゆ
半つき米10 g相当量を含む　 "
01,01096,103,こめ　［水稲五分かゆ］　七分つき米　　,0,35,146,91.5,0.6,(0.5),0.1,(0.1),(0.03),(0.03),(0.03),(0),7.7,(7.8),Tr,0.1,0.1,0.1,Tr,8,1,3,9,Tr,0.1,0.02,0.10,-,-,-,-,(0),(0),(0),(0),(0),(0),(0),Tr,Tr,0,0,0,0.01,Tr,0.2,0.01,(0),1,0.05,-,(0),0,-,-,-,-,-,-,-,-,-,1000,"うるち米
10倍かゆ
七分つき米10 g相当量を含む　 "
01,01097,104,こめ　［水稲五分かゆ］　精白米　　,0,36,151,91.5,0.5,(0.4),0.1,(0.1),(0.03),(0.02),(0.03),(0),7.9,(8.1),0,0.1,0.1,0,Tr,6,1,1,7,Tr,0.1,0.02,0.08,0,Tr,0,7,(0),0,0,0,0,(0),(0),Tr,0,0,0,0,Tr,Tr,Tr,Tr,(0),1,0.05,0.1,(0),0,-,-,-,-,-,-,-,-,-,1000,"うるち米
10倍かゆ
精白米10 g相当量を含む　 "
01,01098,105,こめ　［水稲おもゆ］　玄米　　,0,20,84,95.0,0.4,(0.3),0.1,(0.1),(0.02),(0.03),(0.03),(0),4.4,(4.4),Tr,0.2,0.2,0.1,Tr,12,1,6,16,0.1,0.1,0.01,0.13,-,-,-,-,(0),0,0,0,0,(0),(0),0,0,0,0,0,0.02,Tr,0.4,0.03,(0),1,0.08,-,(0),0,-,-,-,-,-,-,-,-,-,1700,"うるち米
弱火で加熱、ガーゼでこしたもの
玄米6 g相当量を含む　 "
01,01099,106,こめ　［水稲おもゆ］　半つき米　　,0,21,88,95.0,0.3,(0.2),0.1,(0.1),(0.03),(0.03),(0.03),(0),4.6,(4.6),Tr,0.1,0.1,0,Tr,5,1,3,7,Tr,0.1,0.01,0.08,-,-,-,-,(0),(0),(0),(0),(0),(0),(0),Tr,Tr,Tr,0,0,0.01,Tr,0.2,0.01,(0),1,0.04,-,(0),0,-,-,-,-,-,-,-,-,-,1700,"うるち米
弱火で加熱、ガーゼでこしたもの
半つき米6 g相当量を含む　 "
01,01100,107,こめ　［水稲おもゆ］　七分つき米　　,0,21,88,95.0,0.3,(0.2),0.1,(0.1),(0.03),(0.03),(0.03),(0),4.6,(4.6),Tr,Tr,Tr,0,Tr,4,1,2,5,Tr,0.1,0.01,0.06,-,-,-,-,(0),(0),(0),(0),(0),(0),(0),Tr,Tr,0,0,0,0.01,Tr,0.1,Tr,(0),1,0.03,-,(0),0,-,-,-,-,-,-,-,-,-,1700,"うるち米
弱火で加熱、ガーゼでこしたもの
七分つき米6 g相当量を含む　 "
01,01101,108,こめ　［水稲おもゆ］　精白米　　,0,21,88,95.0,0.3,(0.2),0,(0),(0),(0),(0),(0),4.7,(4.8),0,Tr,Tr,0,Tr,4,Tr,1,4,Tr,0.1,0.01,0.04,0,1,0,8,(0),0,0,0,0,(0),(0),Tr,0,0,0,0,Tr,Tr,Tr,Tr,(0),Tr,0.03,0.1,(0),0,-,-,-,-,-,-,-,-,-,1700,"うるち米
弱火で加熱、ガーゼでこしたもの
精白米6 g相当量を含む　 "
01,01102,109,こめ　［陸稲穀粒］　玄米　　,0,351,1467,14.9,10.1,(8.7),2.7,(2.5),(0.62),(0.83),(0.90),(0),71.1,(78.4),0.7,2.3,3.0,1.2,1,230,9,110,290,2.1,1.8,0.27,1.53,-,-,-,-,(0),0,1,0,1,Tr,(0),1.2,0.1,0.1,0,(0),0.41,0.04,6.3,0.45,(0),27,1.37,-,(0),0,-,-,-,-,-,-,-,-,-,-,うるち、もちを含む　 
01,01103,110,こめ　［陸稲穀粒］　半つき米　　,0,355,1484,14.9,9.6,(8.1),1.8,(1.7),(0.45),(0.52),(0.61),(0),72.9,(81.5),0.4,1.0,1.4,0.8,1,150,7,64,210,1.5,1.6,0.24,1.04,-,-,-,-,(0),0,0,0,0,(0),(0),0.8,Tr,0.1,0,(0),0.30,0.03,4.9,0.28,(0),18,1.00,-,(0),0,-,-,-,-,-,-,-,-,-,-,"うるち、もちを含む
歩留り： 95～96 %　 "
01,01104,111,こめ　［陸稲穀粒］　七分つき米　　,0,358,1496,14.9,9.5,(8.0),1.5,(1.4),(0.40),(0.41),(0.51),(0),73.4,(83.3),0.2,0.7,0.9,0.7,1,120,6,45,180,1.3,1.5,0.23,0.78,-,-,-,-,(0),0,0,0,0,(0),(0),0.4,Tr,0,0,(0),0.24,0.03,3.4,0.20,(0),15,0.84,-,(0),0,-,-,-,-,-,-,-,-,-,-,"うるち、もちを含む
歩留り： 93～94 %　 "
01,01105,112,こめ　［陸稲穀粒］　精白米　　,0,357,1495,14.9,9.3,(7.8),0.9,(0.8),(0.29),(0.21),(0.31),(0),74.5,(83.1),Tr,0.5,0.5,0.4,1,89,5,23,95,0.8,1.4,0.22,0.59,-,-,-,-,(0),0,0,0,0,(0),(0),0.1,Tr,0,0,(0),0.08,0.02,1.2,0.12,(0),12,0.66,-,(0),0,-,-,-,-,-,-,-,-,-,-,"うるち、もちを含む
歩留り： 90～92 %　 "
01,01106,113,こめ　［陸稲めし］　玄米　　,0,164,686,60.0,4.1,(3.5),1.0,(0.9),(0.23),(0.30),(0.33),(0),34.3,(35.1),0.2,1.2,1.4,0.6,1,95,7,49,130,0.6,0.8,0.12,0.77,-,-,-,-,(0),0,0,0,0,(0),(0),0.5,Tr,0.1,0,(0),0.16,0.02,2.9,0.21,(0),10,0.65,-,(0),0,-,-,-,-,-,-,-,-,-,210,"うるち、もちを含む
玄米47 g相当量を含む　 "
01,01107,114,こめ　［陸稲めし］　半つき米　　,0,166,695,60.0,3.8,(3.1),0.6,(0.5),(0.15),(0.17),(0.20),(0),35.3,(36.8),0.2,0.6,0.8,0.3,1,43,4,22,53,0.2,0.7,0.11,0.45,-,-,-,-,(0),0,0,0,0,(0),(0),0.2,Tr,0,0,(0),0.08,0.01,1.6,0.07,(0),6,0.35,-,(0),0,-,-,-,-,-,-,-,-,-,210,"うるち、もちを含む
半つき米47 g相当量を含む　 "
01,01108,115,こめ　［陸稲めし］　七分つき米　　,0,168,703,60.0,3.6,(2.9),0.5,(0.5),(0.13),(0.14),(0.17),(0),35.7,(36.8),0.1,0.4,0.5,0.2,1,35,4,13,44,0.2,0.7,0.11,0.34,-,-,-,-,(0),0,0,0,0,(0),(0),0.1,0,0,0,(0),0.06,0.01,0.8,0.03,(0),5,0.26,-,(0),0,-,-,-,-,-,-,-,-,-,210,"うるち、もちを含む
七分つき米47 g相当量を含む　 "
01,01109,116,こめ　［陸稲めし］　精白米　　,0,168,703,60.0,3.5,(2.8),0.3,(0.3),(0.10),(0.07),(0.10),(0),36.1,(38.1),0,0.3,0.3,0.1,1,29,3,7,34,0.1,0.6,0.10,0.26,-,-,-,-,(0),0,0,0,0,(0),(0),Tr,Tr,0,0,(0),0.02,0.01,0.2,0.02,(0),3,0.25,-,(0),0,-,-,-,-,-,-,-,-,-,210,"うるち、もちを含む
精白米47 g相当量を含む　 "
01,01110,117,こめ　［うるち米製品］　アルファ化米　一般用　,0,388,1623,7.9,6.0,4.9,1.0,0.8,0.31,0.19,0.28,(0),84.8,87.6,0.2,1.0,1.2,0.3,5,37,7,14,71,0.1,1.6,0.22,0.60,0,2,1,69,(0),0,0,0,0,(0),(0),0.1,0,0,0,0,0.04,Tr,0.5,0.04,(0),7,0.19,1.0,(0),0,-,-,-,-,-,-,-,-,-,-,　 
01,01156,118,こめ　［うるち米製品］　アルファ化米　学校給食用強化品　,0,388,1623,7.9,6.0,-,1.0,-,-,-,-,(0),84.8,-,0.2,1.0,1.2,0.3,5,37,7,14,71,0.1,1.6,0.22,0.60,0,2,1,69,(0),0,0,0,0,(0),(0),0.1,0,0,0,0,0.41,Tr,0.5,0.04,(0),7,0.19,1.0,(0),0,-,-,-,-,-,-,-,-,-,-,　 
01,01111,119,こめ　［うるち米製品］　おにぎり　　,0,179,749,57.0,2.7,2.3,0.3,(0.3),(0.10),(0.07),(0.10),(0),39.4,39.7,0,0.4,0.4,0.6,200,31,3,7,37,0.1,0.6,0.10,0.38,-,-,-,-,(0),0,0,0,0,(0),(0),Tr,Tr,0,0,0,0.02,0.01,0.2,0.02,(0),3,0.27,-,0,0.5,-,-,-,-,-,-,-,-,-,-,"塩むすび（のり、具材なし）
食塩0.5 gを含む　 "
