08,08050,961,（ひらたけ類）　エリンギ　油いため　　,0,55,230,84.2,3.2,(2.0),3.7,(3.5),(0.28),(2.03),(1.00),(0),8.1,(3.8),0.2,4.1,4.2,0.8,3,380,Tr,13,100,0.3,0.7,0.11,0.07,-,-,-,-,(0),(0),(0),(0),(0),(0),1.4,(0.5),(0),(1.1),(Tr),(4),0.13,0.24,6.8,0.13,(0),36,1.31,-,0,0,-,-,-,-,-,-,-,3.3,-,89,"試料： 栽培品
柄の基部（いしづき）を除いたもの
エネルギー： 暫定値　 "
08,08026,962,（ひらたけ類）　ひらたけ　生　　,8,20,84,89.4,3.3,2.0,0.3,0.1,0.02,0.01,0.08,(0),6.2,1.3,0.2,2.4,2.6,0.8,2,340,1,15,100,0.7,1.0,0.15,0.16,0,6,1,1,0,(0),0,(0),(0),(0),0.3,(0),(0),(0),(0),0,0.40,0.40,10.7,0.10,(0),92,2.40,12.0,0,0,-,-,-,-,-,-,-,-,-,-,"別名： かんたけ
試料： 栽培品
廃棄部位： 柄の基部（いしづき）
エネルギー： 暫定値　 "
08,08027,963,（ひらたけ類）　ひらたけ　ゆで　　,0,21,88,89.1,3.4,(2.1),0.2,(0.1),(0.02),(0.01),(0.05),(0),6.6,(1.4),0.2,3.5,3.7,0.7,2,260,1,10,86,0.7,1.4,0.11,0.15,(0),-,0,1,0,(0),0,(0),(0),(0),0.5,(0),(0),(0),(0),0,0.30,0.27,7.0,0.06,(0),71,2.36,13.3,0,0,-,-,-,-,-,-,-,-,-,94,"別名： かんたけ
試料： 栽培品
柄の基部（いしづき）を除いたもの
エネルギー： 暫定値　 "
08,08028,964,まいたけ　生　　　,10,15,62,92.7,2.0,1.2,0.5,0.3,0.06,0.07,0.14,(0),4.4,0.3,0.3,3.2,3.5,0.6,0,230,Tr,10,54,0.2,0.7,0.22,0.04,0,2,1,1,(0),(0),(0),(0),(0),(0),4.9,(0),(0),(0),(0),(0),0.09,0.19,5.0,0.06,(0),53,0.56,24.0,0,0,-,-,-,-,-,-,-,-,-,-,"試料： 栽培品
廃棄部位： 柄の基部（いしづき）
エネルギー： 暫定値　 "
08,08029,965,まいたけ　ゆで　　　,0,18,77,91.1,1.6,(0.9),0.5,(0.3),(0.07),(0.08),(0.16),(0),6.4,(0.4),0.2,4.1,4.3,0.3,0,110,Tr,8,36,0.2,0.6,0.14,0.03,(0),3,0,Tr,(0),(0),(0),(0),(0),(0),5.9,(0),(0),(0),(0),(0),0.04,0.07,1.8,0.03,(0),24,0.63,22.4,-,0,-,-,-,-,-,-,-,-,-,86,"試料： 栽培品
柄の基部（いしづき）を除いたもの
エネルギー： 暫定値　 "
08,08051,966,まいたけ　油いため　　　,0,56,236,85.5,2.6,1.6,4.4,4.1,0.34,2.47,1.16,(0),6.8,(0.4),0.3,4.4,4.7,0.7,0,300,Tr,13,72,0.2,0.8,0.27,0.06,-,-,-,-,(0),(0),(0),(0),(0),(0),7.7,(0.6),(Tr),(1.2),(Tr),(5),0.11,0.21,6.1,0.07,(0),57,0.80,-,0,0,-,-,-,-,-,-,-,3.8,-,73,"試料： 栽培品
柄の基部（いしづき）を除いたもの
エネルギー： 暫定値　 "
08,08030,967,まいたけ　乾　　　,0,181,757,9.3,21.9,(12.8),3.9,(2.4),(0.52),(0.63),(1.18),(0),59.9,(3.6),1.5,39.4,40.9,5.0,3,2500,2,100,700,2.6,6.9,1.78,0.47,1,14,2,9,(0),(0),(0),(0),(0),(0),19.8,(0),(0),(0),(0),0,1.24,1.92,64.1,0.28,(0),220,3.67,242.6,(0),0,-,-,-,-,-,-,-,-,-,-,"試料： 栽培品
柄の基部（いしづき）を除いたもの
エネルギー： 暫定値　 "
08,08031,968,マッシュルーム　生　　　,5,11,46,93.9,2.9,1.7,0.3,0.1,0.03,Tr,0.10,0,2.1,0.1,0.2,1.8,2.0,0.8,6,350,3,10,100,0.3,0.4,0.32,0.04,1,14,0,2,0,(0),0,(0),(0),(0),0.3,0,0,0,0,0,0.06,0.29,3.0,0.11,(0),28,1.54,10.6,0,0,-,-,-,-,-,-,-,-,-,-,"試料： 栽培品
廃棄部位： 柄の基部（いしづき）
エネルギー： 暫定値　 "
08,08032,969,マッシュルーム　ゆで　　　,0,16,67,91.5,3.8,(2.2),0.2,(0.1),(0.02),(Tr),(0.07),(0),3.7,(0.2),0.1,3.2,3.3,0.8,6,310,4,11,99,0.3,0.6,0.36,0.05,0,11,(0),2,0,(0),0,(0),(0),(0),0.5,(0),(0),(0),(0),0,0.05,0.28,2.7,0.08,(0),19,1.43,12.1,0,0,-,-,-,-,-,-,-,-,-,69,"試料： 栽培品
柄の基部（いしづき）を除いたもの
エネルギー： 暫定値　 "
08,08052,970,マッシュルーム　油いため　　　,0,56,235,86.4,3.6,(2.1),4.5,(4.2),(0.33),(2.50),(1.21),(0),4.5,(0.2),0.2,3.2,3.4,1.0,8,450,4,12,120,0.4,0.5,0.40,0.05,-,-,-,-,(0),(0),(0),(0),(0),(0),0.8,(0.6),(Tr),(1.3),(Tr),(5),0.08,0.38,3.8,0.12,(0),23,1.67,-,0,0,-,-,-,-,-,-,-,4.1,-,79,"試料： 栽培品
柄の基部（いしづき）を除いたもの
エネルギー： 暫定値　 "
08,08033,971,マッシュルーム　水煮缶詰　　　,0,14,59,92.0,3.4,(1.9),0.2,(0.1),(0.02),(Tr),(0.07),(0),3.3,(0.2),0.5,2.7,3.2,1.1,350,85,8,5,55,0.8,1.0,0.19,0.04,1,5,(0),2,0,(0),0,(0),(0),(0),0.4,(0),(0),(0),(0),0,0.03,0.24,1.0,0.01,(0),2,0.11,10.0,0,0.9,-,-,-,-,-,-,-,-,-,-,"試料： 栽培品
液汁を除いたもの
エネルギー： 暫定値
ビタミンC： 酸化防止用として添加品あり　 "
08,08034,972,まつたけ　生　　　,3,23,96,88.3,2.0,-,0.6,-,-,-,-,(0),8.2,-,0.3,4.4,4.7,0.9,2,410,6,8,40,1.3,0.8,0.24,0.12,-,-,-,-,0,(0),0,(0),(0),(0),-,(0),(0),(0),(0),0,0.10,0.10,8.0,0.15,(0),63,1.91,-,-,0,-,-,-,-,-,-,-,-,-,-,"試料： 天然物
廃棄部位： 柄の基部（いしづき）
エネルギー： 暫定値　 "
08,08036,973,やなぎまつたけ　生　　　,10,13,54,92.8,2.4,-,0.1,-,-,-,-,(0),4.0,0.7,0.3,2.7,3.0,0.7,1,360,Tr,13,110,0.5,0.6,0.20,0.08,1,2,0,2,0,(0),0,(0),(0),(0),0.4,0,0,0,0,0,0.27,0.34,6.1,0.11,(0),33,2.61,11.5,Tr,0,-,-,-,-,-,-,-,-,-,-,"試料： 栽培品
廃棄部位： 柄の基部（いしづき）
エネルギー： 暫定値　 "
