07,07062,810,（かんきつ類）　グレープフルーツ　白肉種　砂じょう　生　,30,38,159,89.0,0.9,0.5,0.1,(0.1),(0.01),(0.01),(0.02),0,9.6,7.5,0.2,0.4,0.6,0.4,1,140,15,9,17,Tr,0.1,0.04,0.01,0,0,0,1,(0),0,0,0,0,(0),(0),0.3,0,0,0,(0),0.07,0.03,0.3,0.04,(0),15,0.39,0.5,36,0,-,-,-,-,-,-,-,-,1.1,-,廃棄部位： 果皮、じょうのう膜及び種子　 
07,07164,811,（かんきつ類）　グレープフルーツ　紅肉種　砂じょう　生　,30,38,159,89.0,0.9,-,0.1,-,-,-,-,0,9.6,-,0.2,0.4,0.6,0.4,1,140,15,9,17,Tr,0.1,0.04,0.01,0,0,0,1,(0),0,400,4,410,34,(0),0.3,0,0,0,(0),0.07,0.03,0.3,0.04,(0),15,0.39,0.5,36,0,-,-,-,-,-,-,-,-,-,-,廃棄部位： 果皮、じょうのう膜及び種子　 
07,07063,812,（かんきつ類）　グレープフルーツ　果実飲料　ストレートジュース　,0,40,167,88.7,0.6,-,0.1,(0.1),(0.01),(0.01),(0.02),(0),10.3,(8.8),0.1,0,0.1,0.3,1,180,9,9,12,0.1,Tr,0.03,0.01,-,-,-,-,(0),0,0,0,0,(0),(0),0.2,0,0,0,Tr,0.04,0.01,0.2,0.03,(0),11,0.23,-,38,0,-,-,-,-,-,-,-,-,-,-,　 
07,07064,813,（かんきつ類）　グレープフルーツ　果実飲料　濃縮還元ジュース　,0,35,146,90.1,0.7,-,0.1,(0.1),(0.01),(0.01),(0.02),(0),8.8,(7.8),0.2,0,0.2,0.3,1,160,9,9,12,0.1,Tr,0.04,0.01,-,-,-,-,(0),1,110,1,110,10,(0),0.2,0,0,0,(0),0.06,0.02,0.3,0.03,(0),10,0.25,-,53,0,-,-,-,-,-,-,-,-,-,-,　 
07,07065,814,（かんきつ類）　グレープフルーツ　果実飲料　50 %果汁入り飲料　,0,46,192,88.4,0.3,-,Tr,-,-,-,-,(0),11.1,-,0.1,0,0.1,0.2,4,90,7,6,6,0.1,Tr,0.02,0.01,-,-,-,-,(0),0,0,0,0,(0),(0),0.1,0,0,0,(0),0.02,Tr,0.1,0.02,(0),5,0,-,19,0,-,-,-,-,-,-,-,-,-,-,　 
07,07066,815,（かんきつ類）　グレープフルーツ　果実飲料　20 %果汁入り飲料　,0,39,163,90.1,0.1,-,Tr,-,-,-,-,(0),9.7,-,0,0,0,0.1,2,34,3,2,3,0.1,Tr,0.01,Tr,-,-,-,-,(0),0,0,0,0,(0),(0),0.2,0,0,0,(0),0,0,Tr,0.01,(0),2,0,-,8,0,-,-,-,-,-,-,-,-,-,-,　 
07,07067,816,（かんきつ類）　グレープフルーツ　缶詰　,0,70,293,82.1,0.5,-,Tr,-,-,-,-,(0),17.1,(15.2),0.4,0.2,0.6,0.3,2,110,13,6,10,0.1,0.1,0.03,0.01,-,-,-,-,0,-,-,-,0,0,(0),0.1,0,0,0,(0),0.03,Tr,0.2,0.03,(0),9,0.16,-,26,0,-,-,-,-,-,-,-,-,-,-,"試料： ライトシラップ漬
液汁を含んだもの (液汁40 % )　 "
07,07074,817,（かんきつ類）　さんぼうかん　砂じょう　生　　,55,44,184,87.6,0.7,(0.4),0.3,-,-,-,-,(0),10.9,-,0.3,0.6,0.9,0.5,2,280,23,11,19,0.2,0.1,0.06,0.05,-,-,-,-,(0),0,16,70,51,4,(0),0.2,0,0,0,(0),0.07,0.03,0.4,0.06,(0),16,0.35,-,39,0,-,-,-,-,-,-,-,-,-,-,廃棄部位： 果皮、じょうのう膜及び種子　 
07,07075,818,（かんきつ類）　シークヮーサー　果汁　生　　,0,25,105,90.9,0.8,-,0.1,-,-,-,-,(0),7.9,-,0.3,0,0.3,0.3,2,180,17,15,8,0.1,0.1,0.06,0.06,-,-,-,-,(0),0,31,120,89,7,(0),0.5,0,0,0,(0),0.08,0.03,0.3,0.03,(0),7,0.10,-,11,0,-,-,-,-,-,-,-,-,-,-,"別名： ひらみレモン、シークワーサー、シイクワシャー、シィクワーサー
全果に対する果汁分： 20 %　 "
07,07076,819,（かんきつ類）　シークヮーサー　10 %果汁入り飲料　　,0,48,201,88.1,0.1,-,Tr,-,-,-,-,(0),11.8,-,0,0,0,Tr,2,13,5,1,1,0.1,Tr,0.01,0.01,-,-,-,-,(0),0,14,0,14,1,(0),0.1,0,0,0,(0),0,0,0,0,(0),0,0,-,2,0,-,-,-,-,-,-,-,-,-,-,別名： ひらみレモン、シークワーサー、シイクワシャー、シィクワーサー　 
07,07165,820,（かんきつ類）　しらぬひ　砂じょう　生　　,30,51,213,85.8,0.8,(0.5),0.2,-,-,-,-,(0),12.9,-,0.3,0.3,0.6,0.3,Tr,170,9,9,18,0.1,0.1,0.03,0.07,(0),(0),(1),(0),(0),2,48,630,360,30,(0),0.3,0,0,0,(0),0.09,0.03,0.3,0.04,(0),17,0.25,(0.4),48,0,-,-,-,-,-,-,-,-,-,-,"別名： デコポン（全国糖酸度統一基準を満たすもの）、しらぬい、不知火
廃棄部位： 果皮、じょうのう膜及び種子
ハウス栽培品及び露地栽培品　 "
07,07078,821,（かんきつ類）　すだち　果皮　生　　,0,68,285,80.7,1.8,-,0.3,-,-,-,-,(0),16.4,-,2.8,7.3,10.1,0.8,1,290,150,26,17,0.4,0.4,0.09,0.18,-,-,-,-,(0),360,330,17,520,44,(0),5.2,0,0.5,0,(0),0.04,0.09,0.5,0.16,(0),35,0.23,-,110,0,-,-,-,-,-,-,-,-,-,-,全果に対する果皮分： 30 %　 
07,07079,822,（かんきつ類）　すだち　果汁　生　　,0,20,84,92.5,0.5,-,0.1,-,-,-,-,(0),6.6,-,0.1,Tr,0.1,0.3,1,140,16,15,11,0.2,0.2,0.03,0.05,-,-,-,-,0,-,-,-,Tr,0,(0),0.3,0,0,0,(0),0.03,0.02,0.2,0.08,(0),13,0.13,-,40,0,-,-,-,-,-,-,-,-,-,-,全果に対する果汁分： 25 %　 
07,07166,823,（かんきつ類）　せとか　砂じょう　生　　,20,47,195,86.9,0.8,(0.5),0.2,-,-,-,-,(0),11.7,-,0.4,0.3,0.7,0.3,1,170,11,10,17,0.1,0.1,0.03,0.09,-,-,-,-,(0),8,250,1400,930,77,(0),0.4,0,0,0,(0),0.08,0.03,0.3,0.05,(0),29,0.13,-,57,0,-,-,-,-,-,-,-,-,-,-,"廃棄部位： 果皮、じょうのう膜及び種子
ハウス栽培品及び露地栽培品　 "
07,07085,824,（かんきつ類）　セミノール　砂じょう　生　　,40,49,205,86.0,1.1,-,0.1,-,-,-,-,(0),12.4,-,0.3,0.5,0.8,0.4,2,200,24,16,18,0.2,0.1,0.04,0.10,-,-,-,-,(0),0,410,1300,1100,89,(0),0.3,0,0,0,(0),0.01,0.04,0.3,0.09,(0),27,0.45,-,41,0,-,-,-,-,-,-,-,-,-,-,廃棄部位： 果皮、じょうのう膜及び種子　 
07,07083,825,（かんきつ類）　だいだい　果汁　生　　,0,24,100,91.2,0.3,-,0.2,-,-,-,-,(0),8.0,-,0,0,0,0.3,1,190,10,10,8,0.1,Tr,0.02,0.02,-,-,-,-,(0),0,0,36,18,2,(0),0.1,0,0,0,(0),0.03,0.02,0.4,0.02,(0),13,0.12,-,35,0,-,-,-,-,-,-,-,-,-,-,全果に対する果汁分： 30 %　 
07,07093,826,（かんきつ類）　なつみかん　砂じょう　生　　,45,40,167,88.6,0.9,0.5,0.1,-,-,-,-,0,10.0,-,0.4,0.8,1.2,0.4,1,190,16,10,21,0.2,0.1,0.05,0.04,-,-,-,-,(0),3,22,120,85,7,(0),0.3,0,0,0,(0),0.08,0.03,0.4,0.05,(0),25,0.29,-,38,0,-,-,-,-,-,-,-,-,-,-,"別名： なつだいだい
なつかん、あまなつみかんを含む
廃棄部位： 果皮、じょうのう膜及び種子　 "
07,07094,827,（かんきつ類）　なつみかん　缶詰　　,0,81,339,79.7,0.5,-,0.1,-,-,-,-,(0),19.4,-,0.3,0.2,0.5,0.3,4,92,11,8,12,0.1,0.1,0.03,0.03,-,-,-,-,(0),0,Tr,21,11,1,(0),0.2,0,0,0,(0),0.04,Tr,0.2,0.03,(0),12,0.07,-,14,0,-,-,-,-,-,-,-,-,-,-,"別名： なつだいだい
なつかん、あまなつみかんを含む
試料： ヘビーシラップ漬
液汁を含んだもの (液汁 45 %)　 "
07,07105,828,（かんきつ類）　はっさく　砂じょう　生　　,35,45,188,87.2,0.8,(0.5),0.1,-,-,-,-,(0),11.5,-,0.2,1.3,1.5,0.4,1,180,13,10,17,0.1,0.1,0.04,0.03,-,-,-,-,(0),0,21,170,110,9,(0),0.3,0,0,0,(0),0.06,0.03,0.2,0.07,(0),16,0.30,-,40,0,-,-,-,-,-,-,-,-,-,-,廃棄部位： 果皮、じょうのう膜及び種子　 
07,07167,829,（かんきつ類）　はるみ　砂じょう　生　　,30,48,201,86.5,0.9,(0.5),0.2,-,-,-,-,(0),12.1,-,0.4,0.4,0.8,0.3,0,170,9,10,16,0.1,0.1,0.03,0.05,-,-,-,-,(0),2,130,1100,690,57,(0),0.3,0,0,0,(0),0.11,0.02,0.2,0.05,(0),19,0.21,-,40,0,-,-,-,-,-,-,-,-,-,-,廃棄部位： 果皮、じょうのう膜及び種子、露地栽培品　 
07,07112,830,（かんきつ類）　ひゅうがなつ　じょうのう及びアルベド　生　　,30,45,188,87.2,0.6,(0.3),0.1,-,-,-,-,(0),11.7,-,1.0,1.1,2.1,0.4,1,130,23,8,11,0.2,0.1,0.03,0.08,-,-,-,-,(0),0,1,19,11,1,(0),0.3,0,0,0,(0),0.05,0.03,0.3,0.06,(0),16,0.23,-,26,0,-,-,-,-,-,-,-,-,-,-,"別名： ニューサマーオレンジ、小夏みかん
廃棄部位： フラベド（果皮の外側の部分）及び種子　 "
07,07113,831,（かんきつ類）　ひゅうがなつ　砂じょう　生　　,55,33,138,90.7,0.6,(0.3),0.1,-,-,-,-,(0),8.3,-,0.3,0.4,0.7,0.3,1,110,5,6,9,0.1,Tr,0.02,0.04,-,-,-,-,(0),0,0,19,9,1,(0),0.1,0,0,0,(0),0.06,0.03,0.2,0.05,(0),13,0.27,-,21,0,-,-,-,-,-,-,-,-,-,-,"別名： ニューサマーオレンジ、小夏みかん
廃棄部位： 果皮（フラベドとアルベド）、じょうのう膜及び種子　 "
07,07126,832,（かんきつ類）　ぶんたん　砂じょう　生　　,50,38,159,89.0,0.7,(0.4),0.1,-,-,-,-,(0),9.8,-,0.3,0.6,0.9,0.4,1,180,13,7,19,0.1,0.1,0.04,0.02,-,-,-,-,(0),0,15,0,15,1,(0),0.5,0,0,0,(0),0.03,0.04,0.3,0,(0),16,0.32,-,45,0,-,-,-,-,-,-,-,-,-,-,"別名： ざぼん、ぼんたん
廃棄部位： 果皮、じょうのう膜及び種子　 "
07,07127,833,（かんきつ類）　ぶんたん　ざぼん漬　　,0,344,1439,14.0,0.2,(0.1),0.1,-,-,-,-,(0),85.5,-,1.3,1.4,2.7,0.2,13,8,22,6,3,0.3,Tr,0.01,0.01,-,-,-,-,(0),0,4,0,4,Tr,(0),0.1,0,0,0,(0),0,0.02,Tr,0,(0),2,0,-,Tr,0,-,-,-,-,-,-,-,-,-,-,別名： ざぼん、ぼんたん　 
07,07129,834,（かんきつ類）　ぽんかん　砂じょう　生　　,35,40,167,88.8,0.9,(0.5),0.1,-,-,-,-,(0),9.9,-,0.4,0.6,1.0,0.3,1,160,16,9,16,0.1,Tr,0.02,0.09,-,-,-,-,(0),3,110,1000,620,52,(0),0.2,0,0,0,(0),0.08,0.04,0.2,0.05,(0),13,0.24,-,40,0,-,-,-,-,-,-,-,-,-,-,廃棄部位： 果皮、じょうのう膜及び種子　 
07,07142,835,（かんきつ類）　ゆず　果皮　生　　,0,59,247,83.7,1.2,0.9,0.5,0.1,0.03,0.01,0.04,(0),14.2,-,3.3,3.6,6.9,0.4,5,140,41,15,9,0.3,0.1,0.02,0.12,0,0,0,1,(0),0,19,440,240,20,(0),3.4,0,0.6,0,(0),0.07,0.10,0.5,0.09,(0),21,0.89,3.6,160,0,-,-,-,-,-,-,-,-,-,-,全果に対する果皮分： 40 %　 
07,07143,836,（かんきつ類）　ゆず　果汁　生　　,0,21,88,92.0,0.5,-,0.1,-,-,-,-,(0),7.0,-,0.3,0.1,0.4,0.4,1,210,20,11,11,0.1,0.1,0.02,0.10,-,-,-,-,(0),0,0,15,7,1,(0),0.2,0,0,0,(0),0.05,0.02,0.2,0.02,(0),11,0.29,-,40,0,-,-,-,-,-,-,-,-,-,-,全果に対する果汁分： 25 %　 
07,07145,837,（かんきつ類）　ライム　果汁　生　　,0,27,113,89.8,0.4,-,0.1,-,-,-,-,(0),9.3,(1.9),0.2,0,0.2,0.4,1,160,16,9,16,0.2,0.1,0.03,0.01,-,-,-,-,(0),0,0,0,0,(0),(0),0.2,0,0,0,(0),0.03,0.02,0.1,0.05,(0),17,0.16,-,33,0,-,-,-,-,-,-,-,-,-,-,全果に対する果汁分： 35 % 　 
07,07155,838,（かんきつ類）　レモン　全果　生　　,3,54,226,85.3,0.9,-,0.7,0.2,0.05,0.02,0.11,0,12.5,2.6,2.0,2.9,4.9,0.6,4,130,67,11,15,0.2,0.1,0.08,0.05,0,1,0,1,(0),0,7,37,26,2,(0),1.6,0,0.1,0,(0),0.07,0.07,0.2,0.08,(0),31,0.39,1.2,100,0,-,-,-,-,-,-,-,-,3.2,-,廃棄部位： 種子及びへた　 
07,07156,839,（かんきつ類）　レモン　果汁　生　　,0,26,109,90.5,0.4,-,0.2,(0.1),(0.02),(0.01),(0.03),0,8.6,(3.1),Tr,0,Tr,0.3,2,100,7,8,9,0.1,0.1,0.02,0.03,-,-,-,-,(0),0,0,13,6,1,(0),0.1,0,0,0,(0),0.04,0.02,0.1,0.05,(0),19,0.18,-,50,0,-,-,-,-,-,-,-,-,-,-,全果に対する果汁分： 30 % 　 
07,07054,840,キウイフルーツ　緑肉種　生　　　,15,53,222,84.7,1.0,0.8,0.1,0.1,0.01,0.02,0.06,0,13.5,9.8,0.7,1.8,2.5,0.7,2,290,33,13,32,0.3,0.1,0.11,0.11,0,1,0,Tr,(0),0,66,0,66,6,(0),1.3,0,Tr,0,(0),0.01,0.02,0.3,0.12,(0),36,0.29,1.4,69,0,-,-,-,-,-,-,-,-,2.0,-,"別名： キウイ
廃棄部位： 果皮及び両端　 "
07,07168,841,キウイフルーツ　黄肉種　生　　　,20,59,248,83.2,1.1,(0.7),0.2,(0.2),(0.06),(0.02),(0.09),(0),14.9,(11.2),0.5,0.9,1.4,0.5,2,300,17,12,25,0.2,0.1,0.07,0.04,-,-,-,-,(0),1,38,4,41,3,(0),2.5,0,0,0,(0),0.02,0.02,0.3,0.14,(0),32,0.26,-,140,0,-,-,-,-,-,-,-,-,-,-,"別名： ゴールデンキウイ
廃棄部位： 果皮及び両端　 "
07,07055,842,キワノ　生　　　,40,41,172,89.2,1.5,-,0.9,-,-,-,-,0,8.0,-,0.6,2.0,2.6,0.4,2,170,10,34,42,0.4,0.4,0.09,0.13,-,-,-,-,(0),0,36,0,36,3,(0),0.7,0.1,1.2,0,(0),0.03,0.01,0.2,0.04,0,2,0.14,-,2,0,-,-,-,-,-,-,-,-,-,-,"別名： キワノフルーツ、ツノニガウリ
廃棄部位： 果皮　 "
07,07057,843,グァバ　赤肉種　生　　　,30,38,159,88.9,0.6,-,0.1,-,-,-,-,(0),9.9,(3.6),0.7,4.4,5.1,0.5,3,240,8,8,16,0.1,0.1,0.06,0.09,-,-,-,-,(0),5,580,51,600,50,(0),0.3,0,0,0,(0),0.03,0.04,0.8,0.06,(0),41,0.32,-,220,0,-,-,-,-,-,-,-,-,-,-,"別名： グアバ、ばんじろう、ばんざくろ
廃棄部位： 果皮及び種子　 "
07,07169,844,グァバ　白肉種　生　　　,30,38,159,88.9,0.6,-,0.1,-,-,-,-,(0),9.9,-,0.7,4.4,5.1,0.5,3,240,8,8,16,0.1,0.1,0.06,0.09,-,-,-,-,(0),-,-,-,0,(0),(0),0.3,0,0,0,(0),0.03,0.04,0.8,0.06,(0),41,0.32,-,220,0,-,-,-,-,-,-,-,-,-,-,"別名： グアバ、ばんじろう、ばんざくろ
廃棄部位： 果皮及び種子　 "
07,07058,845,グァバ　果実飲料　20 %果汁入り飲料（ネクター）　　,0,51,213,87.4,0.1,-,0.1,-,-,-,-,(0),12.3,(10.0),0.2,0.6,0.8,0.1,4,49,3,2,3,0.2,Tr,0.01,0.03,-,-,-,-,(0),0,24,0,24,2,(0),0.1,0,0,0,(0),0,0.01,0.1,0.01,(0),9,0,-,19,0,-,-,-,-,-,-,-,-,-,-,"別名： グアバ、ばんじろう、ばんざくろ
果肉（ピューレー）分： 20 %
ビタミンC： 酸化防止用として添加品あり　 "
07,07059,846,グァバ　果実飲料　10 %果汁入り飲料　　,0,51,213,87.4,0.1,-,0.1,-,-,-,-,(0),12.3,-,0,0.2,0.2,0.1,7,28,3,20,2,0.1,Tr,0.01,0.02,-,-,-,-,(0),0,10,0,10,1,(0),Tr,0,0,0,(0),0,0,0.1,0.01,(0),3,0,-,9,0,-,-,-,-,-,-,-,-,-,-,"別名： グアバ、ばんじろう、ばんざくろ
ビタミンC： 酸化防止用として添加品あり　 "
07,07060,847,グーズベリー　生　　　,1,52,218,85.2,1.0,-,0.1,-,-,-,-,0,13.2,(10.9),0.7,1.8,2.5,0.5,1,200,14,10,24,1.3,0.1,0.05,0.15,-,-,-,-,(0),2,120,2,130,10,(0),1.0,Tr,0.1,0,(0),0.02,0.02,0.2,0.02,0,47,0.40,-,22,0,-,-,-,-,-,-,-,-,-,-,"別名： グズベリー、西洋すぐり、まるすぐり、おおすぐり
廃棄部位： 両端　 "
07,07061,848,ぐみ　生　　　,10,68,285,81.0,1.3,-,0.2,-,-,-,-,(0),17.2,-,0.2,1.8,2.0,0.3,2,130,10,4,24,0.2,0.1,0.10,0.15,-,-,-,-,(0),54,330,46,380,32,(0),2.2,0.1,0.1,0,(0),0.01,0.04,0.3,0.02,(0),15,0.45,-,5,0,-,-,-,-,-,-,-,-,-,-,廃棄部位： 種子及び果柄　 
07,07157,849,ココナッツ　ココナッツウォーター　　　,0,20,84,94.3,0.2,-,0.1,-,-,-,-,(0),5.0,(7.9),0,0,0,0.4,11,230,11,6,11,0.1,0.1,Tr,0.16,-,-,-,-,0,-,-,-,Tr,0,(0),0,0,0,0,(0),0.01,0.01,0.1,0,(0),1,0,-,2,0,-,-,-,-,-,-,-,-,-,-,全果に対する割合： 20 %　 
07,07158,850,ココナッツ　ココナッツミルク　　　,0,150,628,78.8,1.9,(1.8),16.0,14.9,13.20,0.76,0.13,0,2.8,-,0.2,0,0.2,0.5,12,230,5,28,49,0.8,0.3,0.22,0.59,-,-,-,-,0,0,0,0,0,0,(0),Tr,0,0,0,(0),0.01,0,0.4,0.02,0,4,0,-,0,0,-,-,-,-,-,-,-,-,-,-,試料： 缶詰　 
07,07170,851,ココナッツ　ナタデココ　　　,0,73,306,79.7,0,-,Tr,-,-,-,-,(0),20.2,-,Tr,0.5,0.5,Tr,2,0,1,1,Tr,0,0,0,0,-,-,-,-,(0),0,0,0,0,0,(0),0,0,0,0,(0),0,0,0,0,(0),0,0,-,0,0,-,-,-,-,-,-,-,-,-,-,"シラップ漬（甘味料、酸味料含む）
液汁を除いたもの　 "
07,07070,852,さくらんぼ　国産　生　　　,10,60,251,83.1,1.0,(0.8),0.2,(0.1),(0.04),(0.05),(0.05),(0),15.2,-,0.1,1.1,1.2,0.5,1,210,13,6,17,0.3,0.1,0.05,-,0,0,Tr,1,(0),13,81,21,98,8,(0),0.5,Tr,0,0,(0),0.03,0.03,0.2,0.02,(0),38,0.24,0.7,10,0,-,-,-,-,-,-,-,-,-,-,"別名： おうとう、スイートチェリー
廃棄部位： 核及び果柄　 "
07,07071,853,さくらんぼ　米国産　生　 　,9,66,276,81.1,1.2,(1.0),0.1,(0.1),(0.02),(0.02),(0.03),(0),17.1,(13.7),0.6,0.8,1.4,0.5,1,260,15,12,23,0.3,0.1,0.08,0.11,-,-,-,-,(0),0,20,7,23,2,(0),0.5,Tr,0,0,(0),0.03,0.03,0.2,0.02,(0),42,0.29,-,9,0,-,-,-,-,-,-,-,-,-,-,"別名： おうとう、スイートチェリー
廃棄部位： 核及び果柄　 "
07,07072,854,さくらんぼ　米国産　缶詰　　,15,74,310,81.5,0.6,-,0.1,(0.1),(0.02),(0.02),(0.03),(0),17.6,(13.8),0.6,0.4,1.0,0.2,3,100,10,5,12,0.4,0.5,0.06,0.08,-,-,-,-,(0),0,41,0,41,3,(0),0.5,0,0,0,(0),0.01,0.01,0.1,0.01,(0),12,0,-,7,0,-,-,-,-,-,-,-,-,-,-,"別名： おうとう、スイートチェリー
試料： ヘビーシラップ漬
液汁を除いたもの
内容総量に対する果肉分： 50 %
廃棄部位： 核及び果柄
ビタミンC： 酸化防止用として添加品あり　 "
07,07073,855,ざくろ　生　　　,55,56,234,83.9,0.2,-,Tr,-,-,-,-,(0),15.5,-,0,0,0,0.4,1,250,8,6,15,0.1,0.2,0.06,0.05,-,-,-,-,(0),0,0,0,0,(0),(0),0.1,0,0,0,(0),0.01,0.01,0.2,0.04,(0),6,0.32,-,10,0,-,-,-,-,-,-,-,-,-,-,"廃棄部位： 皮及び種子
廃棄率： 輸入品（大果）の場合 60 %　 "
07,07077,856,すいか　赤肉種　生　　　,40,37,155,89.6,0.6,0.3,0.1,(0.1),(0.01),(0.02),(0.03),0,9.5,(7.6),0.1,0.2,0.3,0.2,1,120,4,11,8,0.2,0.1,0.03,0.03,0,0,0,1,(0),0,830,0,830,69,(0),0.1,0,0,0,(0),0.03,0.02,0.2,0.07,(0),3,0.22,0.9,10,0,-,-,-,-,-,-,-,-,-,-,"廃棄部位： 果皮及び種子
廃棄率： 小玉種の場合 50 %　 "
07,07171,857,すいか　黄肉種　生　　　,40,37,155,89.6,0.6,-,0.1,-,-,-,-,0,9.5,-,0.1,0.2,0.3,0.2,1,120,4,11,8,0.2,0.1,0.03,0.03,0,0,0,1,(0),-,-,-,10,1,(0),0.1,0,0,0,(0),0.03,0.02,0.2,0.07,(0),3,0.22,0.9,10,0,-,-,-,-,-,-,-,-,-,-,"廃棄部位： 果皮及び種子
廃棄率： 小玉種の場合 50 %　 "
07,07069,858,スターフルーツ　生　　　,4,30,126,91.4,0.7,-,0.1,(0.1),(0.01),(0.01),(0.06),0,7.5,-,0.4,1.4,1.8,0.3,1,140,5,9,10,0.2,0.2,0.02,0.10,-,-,-,-,(0),5,64,15,74,6,(0),0.2,0.1,0.2,0.1,(0),0.03,0.02,0.3,0.02,0,11,0.38,-,12,0,-,-,-,-,-,-,-,-,-,-,"別名： ごれんし
廃棄部位： 種子及びへた　 "
07,07080,859,（すもも類）　にほんすもも　生　　,7,44,184,88.6,0.6,0.4,1.0,-,-,-,-,0,9.4,-,0.4,1.2,1.6,0.4,1,150,5,5,14,0.2,0.1,0.03,0.07,0,0,1,1,(0),0,76,6,79,7,(0),0.6,0,0,0,(0),0.02,0.02,0.3,0.04,(0),37,0.14,0.2,4,0,-,-,-,-,-,-,-,-,-,-,"別名： すもも、はたんきょう、プラム
廃棄部位： 核　 "
07,07081,860,（すもも類）　プルーン　生　　,5,49,205,86.2,0.7,(0.5),0.1,(0.1),(0.01),(0.05),(0.02),0,12.6,(10.8),0.9,1.0,1.9,0.4,1,220,6,7,14,0.2,0.1,0.06,0.09,-,-,-,-,(0),0,450,54,480,40,(0),1.3,Tr,Tr,0,(0),0.03,0.03,0.5,0.06,0,35,0.22,-,4,0,-,-,-,-,-,-,-,-,-,-,"別名： ヨーロッパすもも　
廃棄部位： 核及び果柄　 "
07,07082,861,（すもも類）　プルーン　乾　　,0,235,983,33.3,2.5,(1.6),0.2,(0.1),(0.05),(0.03),(0.03),0,62.4,(42.2),3.4,3.8,7.2,1.6,1,480,39,40,45,1.0,0.5,0.30,0.36,-,-,-,-,(0),130,1100,220,1300,110,(0),1.5,0,0.2,Tr,(0),0.07,0.07,2.2,0.34,(0),3,0.32,-,0,0,-,-,-,-,-,-,-,-,-,-,"別名： ヨーロッパすもも　
廃棄率： 核付きの場合 20 %　 "
07,07086,862,チェリモヤ　生　　　,20,78,326,78.1,1.3,(0.8),0.3,(0.2),(0.10),(0.02),(0.08),0,19.8,(13.7),0.8,1.4,2.2,0.5,8,230,9,12,20,0.2,0.1,0.08,0.07,-,-,-,-,(0),0,3,1,4,Tr,(0),0.2,0,0,0,(0),0.09,0.09,0.7,0.23,0,90,0.36,-,34,0,-,-,-,-,-,-,-,-,-,-,廃棄部位： 果皮、種子及びへた　 
07,07111,863,ドラゴンフルーツ　生　　　,35,50,209,85.7,1.4,-,0.3,-,-,-,-,0,11.8,-,0.3,1.6,1.9,0.8,Tr,350,6,41,29,0.3,0.3,0.03,0.09,-,-,-,-,(0),0,0,0,0,(0),(0),0.4,0,0.1,0,(0),0.08,0.06,0.4,0.05,0,44,0.53,-,7,0,-,-,-,-,-,-,-,-,-,-,"別名： ピタヤ
試料： レッドピタヤ
廃棄部位： 果皮　 "
07,07087,864,ドリアン　生　　　,15,133,556,66.4,2.3,-,3.3,2.8,1.18,1.18,0.28,0,27.1,-,0.7,1.4,2.1,0.9,Tr,510,5,27,36,0.3,0.3,0.19,0.31,0,1,0,10,(0),0,36,1,36,3,(0),2.3,0,0.1,0,(0),0.33,0.20,1.4,0.25,0,150,0.22,5.9,31,0,-,-,-,-,-,-,-,-,-,-,"試料： 果皮を除いた冷凍品
廃棄部位： 種子　 "
07,07088,865,（なし類）　日本なし　生　　,15,43,180,88.0,0.3,0.2,0.1,(0.1),(0.01),(0.02),(0.02),0,11.3,8.3,0.2,0.7,0.9,0.3,Tr,140,2,5,11,0,0.1,0.06,0.04,0,0,0,Tr,(0),0,0,0,0,(0),(0),0.1,Tr,0,0,(0),0.02,Tr,0.2,0.02,(0),6,0.14,0.5,3,0,-,-,-,-,-,-,-,-,-,-,廃棄部位： 果皮及び果しん部　 
07,07089,866,（なし類）　日本なし　缶詰　　,0,78,326,80.5,0.1,-,0.1,(0.1),(0.01),(0.02),(0.02),(0),19.1,-,0.1,0.6,0.7,0.2,4,75,3,4,6,0.2,0.1,0.04,0.02,-,-,-,-,0,-,-,-,0,0,(0),0.1,0,0,0,(0),Tr,0,0.1,0.02,(0),3,0,-,0,0,-,-,-,-,-,-,-,-,-,-,"試料： ヘビーシラップ漬
液汁を含んだもの （液汁 40 % ）
ビタミンC： 酸化防止用として添加品あり　 "
07,07090,867,（なし類）　中国なし　生　　,15,47,197,86.8,0.2,(0.1),0.1,(0.1),(0.01),(0.02),(0.02),(0),12.7,-,0.3,1.1,1.4,0.2,1,140,2,5,8,0.1,Tr,0.05,0.03,-,-,-,-,0,-,-,-,0,0,(0),0.2,Tr,0,0,(0),0.02,0.01,0.2,0.02,(0),6,0.14,-,6,0,-,-,-,-,-,-,-,-,-,-,廃棄部位： 果皮及び果しん部　 
07,07091,868,（なし類）　西洋なし　生　　,15,54,226,84.9,0.3,(0.2),0.1,(0.1),(0.01),(0.06),(0.07),(0),14.4,(9.2),0.7,1.2,1.9,0.3,Tr,140,5,4,13,0.1,0.1,0.12,0.04,0,0,0,1,(0),0,0,0,0,(0),(0),0.3,Tr,0,0,(0),0.02,0.01,0.2,0.02,(0),4,0.09,0.3,3,0,-,-,-,-,-,-,-,-,-,-,"別名： 洋なし
廃棄部位： 果皮及び果しん部　 "
