16,16029,2018,＜アルコール飲料類＞（混成酒類）スイートワイン　　　,0,133,556,75.2,0.1,-,0,-,-,-,-,-,13.4,(10.3),-,-,-,0.2,5,70,5,5,7,0.3,Tr,Tr,0.01,-,-,-,-,(0),-,-,-,(0),(0),-,-,-,-,-,-,0,Tr,Tr,0.01,0,0,0,-,0,0,11.1,-,-,-,-,-,-,-,-,-,"(100 g： 96.4 mL、100 mL： 103.7 g)
アルコール： 14.5 容量 %　 "
16,16030,2019,＜アルコール飲料類＞（混成酒類）ペパーミント　　　,0,302,1264,41.0,0,-,0,-,-,-,-,-,37.6,-,-,-,-,Tr,4,1,Tr,0,0,0,Tr,Tr,0,-,-,-,-,(0),-,-,-,(0),(0),-,-,-,-,-,-,0,0,0,0,0,0,0,-,0,0,21.4,-,-,-,-,-,-,-,-,-,"(100 g： 89.3 mL、100 mL： 112.0 g)
アルコール： 30.2 容量 %　 "
16,16031,2020,＜アルコール飲料類＞（混成酒類）ベルモット　甘口タイプ　　,0,152,636,71.3,0.1,-,0,-,-,-,-,-,16.4,(15.5),-,-,-,0.1,4,29,6,5,7,0.3,Tr,0.01,0.01,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0.1,Tr,0,0,0.06,-,0,0,12.1,-,-,-,-,-,-,-,-,-,"(100 g： 95.5 mL、100 mL： 104.7 g)
アルコール： 16.0 容量 %　 "
16,16032,2021,＜アルコール飲料類＞（混成酒類）ベルモット　辛口タイプ　　,0,117,490,81.7,0.1,-,0,-,-,-,-,-,3.7,(3.1),-,-,-,0.1,4,26,8,6,8,0.3,Tr,0.01,0.01,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0.1,Tr,0,0,0,-,0,0,14.4,-,-,-,-,-,-,-,-,-,(100 g： 100.5 mL、100 mL： 99.5 g)　 
16,16033,2022,＜茶類＞　（緑茶類）　玉露　茶　,0,329,1377,3.1,29.1,-,4.1,-,-,-,-,(0),43.9,-,5.0,38.9,43.9,6.3,11,2800,390,210,410,10.0,4.3,0.84,71.00,-,-,-,-,(0),-,-,-,21000,1800,(0),16.4,0.1,1.5,0,4000,0.30,1.16,6.0,0.69,(0),1000,4.10,-,110,0,-,-,-,3.5,10.0,-,-,-,-,-,　 
16,16034,2023,＜茶類＞　（緑茶類）　玉露　浸出液　,0,5,21,97.8,1.3,-,(0),-,-,-,-,(0),Tr,-,-,-,-,0.5,2,340,4,15,30,0.2,0.3,0.02,4.60,-,-,-,-,(0),-,-,-,(0),(0),(0),-,-,-,-,Tr,0.02,0.11,0.6,0.07,(0),150,0.24,-,19,0,-,-,-,0.16,0.23,-,-,-,-,-,浸出法： 茶 10 g/60 °C 60 mL、2.5分　 
16,16035,2024,＜茶類＞　（緑茶類）　抹茶　　,0,324,1356,5.0,29.6,22.6,5.3,3.3,0.68,0.34,2.16,(0),39.5,1.6,6.6,31.9,38.5,7.4,6,2700,420,230,350,17.0,6.3,0.60,-,-,-,-,-,(0),-,-,-,29000,2400,(0),28.1,0,0,0,2900,0.60,1.35,4.0,0.96,(0),1200,3.70,-,60,0,-,Tr,-,3.2,10.0,-,-,-,-,-,粉末製品　 
16,16036,2025,＜茶類＞　（緑茶類）　せん茶　茶　,0,331,1385,2.8,24.5,-,4.7,2.9,0.62,0.25,1.94,(0),47.7,-,3.0,43.5,46.5,5.0,3,2200,450,200,290,20.0,3.2,1.30,55.00,4,3,8,1,(0),-,-,-,13000,1100,(0),64.9,6.2,7.5,0,1400,0.36,1.43,4.1,0.46,(0),1300,3.10,51.6,260,0,-,-,-,2.3,13.0,-,-,-,-,-,　 
16,16037,2026,＜茶類＞　（緑茶類）　せん茶　浸出液　,0,2,8,99.4,0.2,-,(0),-,-,-,-,(0),0.2,-,-,-,-,0.1,3,27,3,2,2,0.2,Tr,0.01,0.31,0,0,0,0,(0),-,-,-,(0),(0),(0),-,-,-,-,Tr,0,0.05,0.2,0.01,(0),16,0.04,0.8,6,0,-,-,-,0.02,0.07,-,-,-,-,-,浸出法： 茶 10 g/90 °C 430 mL、1分　 
16,16038,2027,＜茶類＞　（緑茶類）　かまいり茶　浸出液　,0,0,0,99.7,0.1,-,(0),-,-,-,-,(0),Tr,-,-,-,-,0.1,1,29,4,1,1,Tr,Tr,Tr,0.37,-,-,-,-,(0),-,-,-,(0),(0),(0),-,-,-,-,0,0,0.04,0.1,0.01,(0),18,0,-,4,0,-,-,-,0.01,0.05,-,-,-,-,-,浸出法： 茶 10 g/90 °C 430 mL、1分　 
16,16039,2028,＜茶類＞　（緑茶類）　番茶　浸出液　,0,0,0,99.8,Tr,-,(0),-,-,-,-,(0),0.1,-,-,-,-,0.1,2,32,5,1,2,0.2,Tr,0.01,0.19,-,-,-,-,(0),-,-,-,(0),(0),(0),-,-,-,-,Tr,0,0.03,0.2,0.01,(0),7,0,-,3,0,-,-,-,0.01,0.03,-,-,-,-,-,浸出法： 茶 15 g/90 °C 650 mL、0.5分　 
16,16040,2029,＜茶類＞　（緑茶類）　ほうじ茶　浸出液　,0,0,0,99.8,Tr,-,(0),-,-,-,-,(0),0.1,-,-,-,-,0.1,1,24,2,Tr,1,Tr,Tr,0.01,0.26,-,-,-,-,(0),-,-,-,(0),(0),(0),-,-,-,-,0,0,0.02,0.1,Tr,(0),13,0,-,Tr,0,-,-,-,0.02,0.04,-,-,-,-,-,浸出法： 茶 15 g/90 °C 650 mL、0.5分　 
16,16041,2030,＜茶類＞　（緑茶類）　玄米茶　浸出液　,0,0,0,99.9,0,-,(0),-,-,-,-,(0),0,-,0,0,0,0.1,2,7,2,1,1,Tr,Tr,0.01,0.15,-,-,-,-,(0),(0),(0),(0),(0),(0),(0),(0),(0),(0),(0),0,0,0.01,0.1,0.01,(0),3,0,-,1,0,-,-,-,0.01,0.01,-,-,-,-,-,浸出法： 茶 15 g/90 °C 650 mL、0.5分　 
16,16042,2031,＜茶類＞　（発酵茶類）　ウーロン茶　浸出液　,0,0,0,99.8,Tr,-,(0),-,-,-,-,(0),0.1,-,-,-,-,0.1,1,13,2,1,1,Tr,Tr,Tr,0.24,0,0,0,0,(0),-,-,-,(0),(0),(0),-,-,-,-,0,0,0.03,0.1,Tr,(0),2,0,0.2,0,0,-,-,-,0.02,0.03,-,-,-,-,-,浸出法： 茶 15 g/90 °C 650 mL、0.5分　 
16,16043,2032,＜茶類＞　（発酵茶類）　紅茶　茶　,0,311,1301,6.2,20.3,-,2.5,-,-,-,-,(0),51.7,-,4.4,33.7,38.1,5.4,3,2000,470,220,320,17.0,4.0,2.10,21.00,6,8,18,2,(0),-,-,-,900,75,(0),9.8,0,1.6,0,1500,0.10,0.80,10.0,0.28,(0),210,2.00,31.9,0,0,-,-,-,2.9,11.0,-,-,-,-,-,　 
16,16044,2033,＜茶類＞　（発酵茶類）　紅茶　浸出液　,0,1,4,99.7,0.1,-,(0),-,-,-,-,(0),0.1,-,-,-,-,Tr,1,8,1,1,2,0,Tr,0.01,0.22,0,0,0,0,(0),-,-,-,(0),(0),(0),-,-,-,-,6,0,0.01,0.1,0.01,(0),3,0,0.2,0,0,-,-,-,0.03,0.10,-,-,-,-,-,浸出法： 茶 5 g/熱湯 360 mL、1.5分～4分　 
16,16045,2034,＜コーヒー・ココア類＞　コーヒー　浸出液　　,0,4,17,98.6,0.2,(0.1),Tr,(Tr),(0.01),(Tr),(0.01),0,0.7,(0),-,-,-,0.2,1,65,2,6,7,Tr,Tr,0,0.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0.8,0,0,0,0,1.7,0,0,-,-,-,0.06,0.25,-,-,-,-,-,浸出法： コーヒー粉末 10 g/熱湯150 mL　 
16,16046,2035,＜コーヒー・ココア類＞　コーヒー　インスタントコーヒー　　,0,288,1205,3.8,14.7,(6.0),0.3,0.2,0.09,0.02,0.10,0,56.5,-,-,-,-,8.7,32,3600,140,410,350,3.0,0.4,0.03,1.90,8,5,2,7,(0),-,-,-,0,(0),(0),0.1,0.2,0,0,Tr,0.02,0.14,47.0,0.01,0.1,8,0,88.4,(0),0.1,-,-,-,4.0,12.0,-,-,-,-,-,顆粒製品　 
16,16047,2036,＜コーヒー・ココア類＞　コーヒー　コーヒー飲料　乳成分入り　加糖　　,0,38,159,90.5,0.7,-,0.3,0.2,0.16,0.06,0.01,-,8.2,-,-,-,-,0.3,30,60,22,6,19,0.1,0.1,0.01,0.02,2,Tr,0,Tr,0,-,-,-,(0),(0),-,0,0,0,0,0,0.01,0.04,0.3,Tr,-,0,0.11,2.5,(0),0.1,-,-,-,-,-,-,-,-,-,-,"別名： 缶コーヒー
試料： 缶製品　 "
16,16048,2037,＜コーヒー・ココア類＞　ココア　ピュアココア　　,0,271,1134,4.0,18.5,13.2,21.6,20.9,12.40,6.88,0.70,1,42.4,10.6,5.6,18.3,23.9,7.5,16,2800,140,440,660,14.0,7.0,3.80,-,-,-,-,-,0,-,-,-,30,3,(0),0.3,0,4.3,0.1,2,0.16,0.22,2.3,0.08,0,31,0.85,-,0,0,-,-,1.7,0.2,-,4.1,-,-,0.7,-,"別名： 純ココア
粉末製品　 "
16,16049,2038,＜コーヒー・ココア類＞　ココア　ミルクココア　　,0,412,1724,1.6,7.4,-,6.8,6.6,3.98,2.05,0.24,-,80.4,-,1.3,4.2,5.5,2.6,270,730,180,130,240,2.9,2.1,0.93,0.74,-,-,-,-,8,-,-,-,Tr,8,-,0.4,0,1.2,0.1,0,0.07,0.42,0.3,0.07,-,12,0.90,-,(0),0.7,-,-,0.3,Tr,-,0.9,-,-,-,-,"別名： インスタントココア、調整ココア
粉末製品　 "
16,16056,2039,＜その他＞　青汁　ケール　,0,375,1571,2.3,13.8,10.6,4.4,2.8,0.55,0.10,2.08,0,70.2,-,12.8,15.2,28.0,8.6,230,2300,1200,210,270,2.9,1.8,0.17,2.75,5,9,12,130,0,24,10000,110,10000,860,0,9.4,0.1,1.0,0,1500,0.31,0.80,6.0,0.75,0,820,1.31,19.8,1100,0.6,-,0.7,-,-,-,-,-,-,-,-,粉末製品　 
16,16050,2040,＜その他＞　甘酒　　　,0,81,339,79.7,1.7,-,0.1,-,-,-,-,(0),18.3,-,0.1,0.3,0.4,0.2,60,14,3,5,21,0.1,0.3,0.05,0.17,-,-,-,-,(0),-,-,-,(0),(0),(0),Tr,0,0,0,0,0.01,0.03,0.2,0.02,-,8,0,-,(0),0.2,-,-,-,-,-,-,-,-,-,-,　 
16,16051,2041,＜その他＞　昆布茶　　　,0,98,410,1.4,5.7,-,0.4,-,-,-,-,(0),42.3,-,-,-,2.7,50.2,19000,770,80,70,35,1.9,0.2,0.13,-,-,-,-,-,(0),-,-,-,9,1,(0),0,0,0,0,15,0.02,0.06,0.1,Tr,-,10,0,-,0,48.3,-,-,-,-,-,-,-,-,-,-,"粉末製品
エネルギー： 暫定値　 "
16,16057,2042,＜その他＞　スポーツドリンク　　　,0,21,86,94.7,0,-,Tr,-,-,-,-,0,5.1,-,Tr,0,Tr,0.1,31,26,8,3,0,Tr,0,0,0,-,-,-,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8,0.12,0,0,Tr,-,Tr,0.1,-,-,-,-,-,-,-,-,-,-,　 
16,16052,2043,＜その他＞　（炭酸飲料類）　果実色飲料　　,0,51,213,87.2,Tr,-,Tr,-,-,-,-,(0),12.8,-,-,-,-,Tr,2,1,3,0,Tr,Tr,0,Tr,0,1,0,0,0,(0),-,-,-,0,(0),(0),-,-,-,-,-,0,0,0,-,-,-,-,0,0,0,-,-,-,-,-,-,-,-,-,-,"試料： 無果汁のもの
ビタミンC： 添加品あり　 "
16,16053,2044,＜その他＞　（炭酸飲料類）　コーラ　　,0,46,192,88.5,0.1,-,Tr,-,-,-,-,(0),11.4,(12.2),-,-,-,Tr,2,Tr,2,1,11,Tr,Tr,Tr,0,-,-,-,-,(0),-,-,-,0,(0),(0),-,-,-,-,-,0,0,0,-,-,-,-,-,0,0,-,-,-,-,-,-,-,-,-,-,　 
16,16054,2045,＜その他＞　（炭酸飲料類）　サイダー　　,0,41,172,89.8,Tr,-,Tr,-,-,-,-,(0),10.2,(9.0),-,-,-,0,4,Tr,1,Tr,0,Tr,0.1,0.02,0,-,-,-,-,(0),-,-,-,(0),(0),(0),-,-,-,-,-,0,0,0,-,-,-,-,-,0,0,-,-,-,-,-,-,-,-,-,-,　 
16,16058,2046,＜その他＞　（炭酸飲料類）　ビール風味炭酸飲料　　,0,5,23,98.6,0.1,-,Tr,-,-,-,-,(0),1.2,-,-,-,-,Tr,3,9,2,1,8,0,0,Tr,0,-,-,-,-,(0),(0),(0),(0),(0),(0),(0),(0),(0),(0),(0),(0),0,0,0.1,Tr,0,1,0.02,-,8,0,-,-,-,-,-,-,-,-,-,-,"別名： ノンアルコールビール
(100 g： 99.5 mL、100 mL： 100.5 g)　 "
16,16055,2047,＜その他＞　麦茶　浸出液　　,0,1,4,99.7,Tr,-,(0),-,-,-,-,(0),0.3,-,-,-,-,Tr,1,6,2,Tr,1,Tr,0.1,Tr,Tr,0,0,0,0,(0),-,-,-,(0),(0),(0),0,0,0,0,0,0,0,0,0,-,0,0,0.1,(0),0,-,-,-,-,-,-,-,-,-,-,浸出法： 麦茶 50 g/ 湯 1500 mL、沸騰後 5 分放置　 
